1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-6.9877119064331055
1.0,-8.33010482788086
1.0,-8.349527359008789
1.0,-8.183351516723633
1.0,-8.19433307647705
1.0,-8.171810150146484
1.0,-8.100711822509766
1.0,-7.939146518707275
1.0,-7.922366142272949
1.0,-7.933694362640381
1.0,-7.8578081130981445
1.0,-7.706130504608154
1.0,-7.763427734375
1.0,-7.794005870819092
1.0,-7.900720119476318
1.0,-8.037784576416016
1.0,-8.261322975158691
1.0,-8.336126327514648
1.0,-8.346389770507812
1.0,-8.411493301391602
1.0,-8.296063423156738
1.0,-8.315513610839844
1.0,-8.465821266174316
1.0,-8.470318794250488
1.0,-8.484803199768066
1.0,-8.621583938598633
1.0,-8.566874504089355
1.0,-8.68004035949707
1.0,-8.788976669311523
1.0,-8.733701705932617
1.0,-8.781039237976074
1.0,-8.688017845153809
1.0,-8.58665657043457
1.0,-8.601578712463379
1.0,-8.629575729370117
1.0,-8.603256225585938
