1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-8.655381202697754
1.0,-8.584624290466309
1.0,-8.641936302185059
1.0,-8.621966361999512
1.0,-8.460786819458008
1.0,-8.699225425720215
1.0,-8.614253044128418
0.0,-8.539271354675293
0.0,-8.373042106628418
0.0,-8.545671463012695
0.0,-8.461590766906738
0.0,-8.215779304504395
0.0,-8.248355865478516
0.0,-8.087552070617676
0.0,-8.035685539245605
0.0,-7.948598861694336
0.0,-8.073866844177246
0.0,-7.994654655456543
0.0,-7.9463043212890625
0.0,-8.031562805175781
0.0,-7.854820728302002
0.0,-8.091012954711914
0.0,-7.869608402252197
0.0,-7.7347307205200195
0.0,-7.884890079498291
0.0,-7.717118263244629
0.0,-7.58716344833374
0.0,-7.769938945770264
0.0,-7.845333576202393
0.0,-7.635081768035889
0.0,-7.387539863586426
0.0,-7.474476337432861
0.0,-7.849476337432861
0.0,-7.462919235229492
0.0,-7.34363317489624
1.0,-7.4232869148254395
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
1.0,-7.073392868041992
