1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-8.715733528137207
1.0,-8.728534698486328
1.0,-8.783178329467773
1.0,-8.624606132507324
1.0,-8.733288764953613
1.0,-8.582344055175781
1.0,-8.517623901367188
1.0,-8.689056396484375
1.0,-8.713671684265137
1.0,-8.641744613647461
1.0,-8.712160110473633
1.0,-8.601991653442383
1.0,-8.508283615112305
1.0,-8.55170726776123
1.0,-8.606561660766602
1.0,-8.435790061950684
1.0,-8.657144546508789
1.0,-8.627856254577637
1.0,-8.594001770019531
1.0,-8.394963264465332
0.0,-8.470752716064453
0.0,-8.37758731842041
0.0,-8.120743751525879
0.0,-8.130207061767578
0.0,-7.926462650299072
0.0,-7.867764949798584
0.0,-7.8157429695129395
0.0,-7.929814338684082
0.0,-7.95792293548584
0.0,-7.773769855499268
0.0,-7.935837268829346
0.0,-7.778146743774414
0.0,-8.072898864746094
0.0,-7.821417808532715
0.0,-7.629428863525391
0.0,-7.682336330413818
0.0,-7.608185768127441
0.0,-7.346923828125
0.0,-7.483527183532715
0.0,-7.668875217437744
0.0,-7.577077865600586
0.0,-7.372409343719482
0.0,-7.444289207458496
0.0,-7.668127536773682
1.0,-7.436977863311768
1.0,-7.261258125305176
1.0,-7.437638282775879
1.0,-7.31091833114624
1.0,-7.446329116821289
1.0,-7.692287921905518
1.0,-7.569210052490234
1.0,-7.631612300872803
1.0,-7.66103982925415
1.0,-7.532936096191406
1.0,-7.470818042755127
1.0,-7.325821399688721
1.0,-7.110790252685547
1.0,-7.219727516174316
1.0,-7.174012184143066
1.0,-7.097398281097412
1.0,-7.326491832733154
1.0,-7.361033916473389
1.0,-7.346965312957764
1.0,-7.491007328033447
1.0,-7.4804558753967285
1.0,-7.620363235473633
1.0,-7.362964630126953
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
1.0,-7.097398281097412
